date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,apparent_temperature_max,apparent_temperature_min,daylight_duration,state,latitude,longitude,region,capital,elevation,variables_count,thermal_range,growing_degree_days,chill_hours_estimate,frost_risk,heat_stress_risk,extreme_heat_risk,is_dry_day,is_rainy_day,heavy_rain_day,high_radiation_day,optimal_radiation,daylight_hours,month,day_of_year,week_of_year,agricultural_season,rainy_season
2025-11-09 06:00:00+00:00,26.386,9.536,17.52975,0.0,24.539486,20.4,23.30486,6.750886,40251.51,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,16.849998,7.9610004,0,0,0,0,1,0,0,1,1,11.180976,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,21.236,10.186,14.596416,0.0,19.206936,19.35,19.333147,6.7505035,40192.242,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,11.05,5.7110004,0,0,0,0,1,0,0,0,1,11.164512,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,22.886,7.0360003,14.481834,0.0,15.053425,19.84,20.64686,3.6101003,40133.72,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,15.849999,4.9610004,0,0,0,0,1,0,0,0,1,11.148255,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,24.685999,7.236,16.200583,0.0,12.24,20.5,21.454676,4.273142,40076.023,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,17.449999,5.9609995,0,0,0,0,1,0,0,1,1,11.132229,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,26.136,8.836,17.477665,0.0,13.451914,20.13,23.237492,5.3635063,40019.22,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,17.3,7.486,0,0,0,0,1,0,0,1,1,11.116449,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,27.236,8.736,18.094332,0.0,8.936778,20.15,24.760172,5.225313,39963.38,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,18.5,7.986,0,0,0,0,1,0,0,1,1,11.100939,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,27.685999,9.486,18.950583,0.0,9.346143,20.2,26.550747,6.6781855,39908.586,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,18.199999,8.585999,0,0,0,0,1,0,0,1,1,11.085718,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,27.886,10.736,19.358915,0.0,12.168319,19.88,26.362354,8.715833,39854.906,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,17.15,9.311001,0,0,0,0,1,0,0,0,1,11.070807,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,26.786,11.736,19.252666,0.0,15.316933,19.56,24.03499,10.327602,39802.426,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,15.049999,9.261,0,0,0,0,1,0,0,0,1,11.05623,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,26.136,10.286,18.558918,0.0,11.903159,19.73,24.242481,7.734106,39751.215,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,15.849999,8.211,0,0,0,0,1,0,0,0,1,11.042005,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,26.886,11.986,19.479746,0.0,16.344357,19.16,25.431805,10.317037,39701.35,Aguascalientes,21.8853,-102.2916,Bajio_Norte,Aguascalientes,1874.0,9,14.9,9.436001,0,0,0,0,1,0,0,0,1,11.028153,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,26.374,12.773999,19.909416,0.0,8.825508,21.43,26.184425,12.263716,41349.605,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,13.600001,9.573999,0,0,0,0,1,0,0,1,1,11.486002,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,27.374,10.924,19.746916,0.0,23.11441,22.38,25.54755,9.236473,41270.613,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.45,9.149,0,0,0,0,1,0,0,1,1,11.464059,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,25.524,12.523999,19.034416,0.0,8.461914,22.33,24.56698,10.774545,41191.93,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,13.000001,9.024,0,0,0,0,1,0,0,1,1,11.442203,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,26.024,10.073999,18.707335,0.0,16.985933,22.21,24.515303,7.854906,41113.625,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,15.950001,8.049,0,0,0,0,1,0,0,1,1,11.420451,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,28.024,12.224,19.288584,0.2,16.036171,20.46,26.921602,10.267641,41035.773,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,15.8,10.124001,0,0,0,0,1,0,0,1,1,11.398826,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,25.624,10.773999,18.2115,0.0,16.68669,21.93,24.433487,8.583292,40958.438,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,14.850001,8.198999,0,0,0,0,1,0,0,1,1,11.377344,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,25.624,11.073999,17.896915,0.0,11.304229,21.37,24.76881,9.625969,40881.7,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,14.550001,8.348999,0,0,0,0,1,0,0,1,1,11.356028,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,26.824001,10.174,18.682333,0.0,11.555102,21.81,25.044525,8.229809,40805.625,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.650002,8.499001,0,0,0,0,1,0,0,1,1,11.334896,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,26.774,10.224,18.621916,0.0,16.824945,21.74,24.850204,8.727781,40730.29,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.55,8.499001,0,0,0,0,1,0,0,1,1,11.31397,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,23.124,11.624,16.838583,0.0,15.3095255,21.55,21.199821,8.521645,40655.773,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,11.500001,7.3740005,0,0,0,0,1,0,0,1,1,11.29327,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,24.974,7.624,16.463583,0.0,18.687086,20.11,22.716194,5.4115,40582.145,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,17.35,6.299,0,0,0,0,1,0,0,1,1,11.272818,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,24.674,10.924,17.657335,0.0,15.244842,18.48,23.135324,9.3011465,40509.484,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,13.75,7.799,0,0,0,0,1,0,0,0,1,11.252635,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,24.624,10.724,17.38025,0.0,15.463246,21.04,23.011608,8.067651,40437.87,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,13.900001,7.674,0,0,0,0,1,0,0,1,1,11.232742,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,22.174,9.823999,15.907332,0.0,11.712455,21.46,19.655378,7.43379,40367.387,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,12.35,5.9989996,0,0,0,0,1,0,0,1,1,11.213163,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,23.524,5.1740003,15.076083,0.0,10.650465,21.73,20.71017,1.5046978,40297.836,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,18.35,4.349,0,0,0,0,1,0,0,1,1,11.193843,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,24.224,5.874,15.721916,0.0,10.873252,21.57,21.182594,2.1723695,40228.625,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,18.35,5.0490007,0,0,0,0,1,0,0,1,1,11.174618,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,24.474,7.6740003,16.861498,0.0,10.783487,21.32,22.010757,4.2481403,40159.785,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.800001,6.0740013,0,0,0,0,1,0,0,1,1,11.155496,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,24.724,4.774,15.9990015,0.0,14.545515,21.19,21.974344,0.6840706,40091.4,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,19.95,4.7490005,0,0,0,0,1,0,0,1,1,11.136499,11,310,45,otoño,seca
2025-11-07 06:00:00+00:00,25.974,8.773999,17.04275,0.0,14.74902,20.79,23.631277,4.9629354,40023.535,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,17.2,7.3740005,0,0,0,0,1,0,0,1,1,11.117649,11,311,45,otoño,seca
2025-11-08 06:00:00+00:00,25.024,9.224,17.165665,0.0,17.555305,20.31,23.177769,6.4823446,39956.27,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,15.8,7.1240005,0,0,0,0,1,0,0,1,1,11.098964,11,312,45,otoño,seca
2025-11-09 06:00:00+00:00,25.124,9.174,16.509417,0.0,26.087584,20.04,22.173424,7.4575996,39889.676,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,15.950001,7.149,0,0,0,0,1,0,0,1,1,11.080465,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,20.224,6.874,13.484418,0.0,21.103033,19.15,18.04967,4.37755,39823.836,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,13.35,3.5490007,0,0,0,0,1,0,0,0,1,11.062177,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,23.124,6.974,15.159417,0.0,9.997699,20.08,20.46902,5.0040817,39758.83,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.150002,5.049,0,0,0,0,1,0,0,1,1,11.044119,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,23.724,6.574,16.228168,0.0,10.703569,19.9,21.242777,2.969821,39694.727,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,17.150002,5.149,0,0,0,0,1,0,0,0,1,11.026313,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,24.224,8.024,16.703167,0.0,9.627896,19.19,21.042723,4.722554,39631.613,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.2,6.1240005,0,0,0,0,1,0,0,0,1,11.008781,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,26.274,8.073999,17.776083,0.0,15.710607,18.98,24.059504,4.6348734,39569.574,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,18.2,7.174,0,0,0,0,1,0,0,0,1,10.991549,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,27.624,10.674,18.496914,0.0,17.065859,17.97,26.299904,7.939068,39508.688,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,16.95,9.149,0,0,0,0,1,0,0,0,1,10.974635,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,25.624,10.124,18.071913,0.0,16.284779,17.18,24.027796,7.3670273,39449.035,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,15.500001,7.8740005,0,0,0,0,1,0,0,0,1,10.958065,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,26.174,8.823999,17.217749,0.0,19.161337,19.44,23.265537,5.632283,39390.71,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,17.35,7.4990005,0,0,0,0,1,0,0,0,1,10.941864,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,26.274,7.874,16.457333,0.0,18.745079,19.42,23.808249,5.0200377,39333.79,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,18.4,7.0739994,0,0,0,0,1,0,0,0,1,10.926052,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,25.374,11.124,17.2115,0.0,21.774048,14.58,21.70158,8.556574,39278.363,Durango,24.0277,-104.6532,Norte_Montañoso,Durango,1887.0,9,14.250001,8.249001,0,0,0,0,1,0,0,0,0,10.910657,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,25.3345,12.8845005,18.544916,0.0,11.966953,22.0,25.02766,13.268663,41538.223,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,12.449999,9.109501,0,0,0,0,1,0,0,1,1,11.538395,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,26.134499,12.2345,18.555332,0.0,15.865546,23.04,25.354782,11.32966,41465.99,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,13.899999,9.1845,0,0,0,0,1,0,0,1,1,11.51833,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,24.8345,10.4845,17.263666,0.0,14.087228,23.23,23.25062,8.834685,41394.04,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.349999,7.6595,0,0,0,0,1,0,0,1,1,11.498344,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,25.384499,11.1345005,17.663666,0.0,14.345898,21.76,25.70093,10.722779,41322.445,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.249998,8.259499,0,0,0,0,1,0,0,1,1,11.478457,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,26.984499,12.1345005,18.786581,0.0,10.464798,22.29,26.107649,12.174036,41251.26,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.849998,9.5595,0,0,0,0,1,0,0,1,1,11.458684,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,29.4345,11.684501,20.367834,0.0,11.988594,21.33,27.995167,10.901713,41180.562,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,17.75,10.5595,0,0,0,0,1,0,0,1,1,11.439045,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,27.484499,12.1345005,18.9845,0.0,14.941085,20.38,27.205315,11.975996,41110.406,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,15.349998,9.8095,0,0,0,0,1,0,0,1,1,11.419558,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,27.5845,13.2345,19.442833,0.0,13.943901,20.97,26.907902,12.663666,41040.863,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.349999,10.4095,0,0,0,0,1,0,0,1,1,11.40024,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,28.5845,12.4845,19.93033,0.0,13.775586,22.26,25.760475,11.76223,40972.0,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,16.099998,10.5345,0,0,0,0,1,0,0,1,1,11.381111,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,21.234499,11.2345,16.119917,0.6,15.405519,16.91,20.082312,10.047119,40903.887,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,9.999999,6.234499,0,0,0,0,1,0,0,0,1,11.362191,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,23.484499,8.7845,14.882417,0.0,12.632101,20.92,22.228449,7.9956846,40836.594,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.699999,6.1344986,0,0,0,0,1,0,0,1,1,11.343498,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,26.0345,9.5345,17.174084,0.0,17.026896,21.58,23.475702,8.498451,40770.188,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,16.5,7.7845,0,0,0,0,1,0,0,1,1,11.325052,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,26.5845,9.9845,18.494917,0.0,13.577776,17.67,24.191393,8.856346,40704.742,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,16.599998,8.2845,0,0,0,0,1,0,0,0,1,11.306872,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,22.484499,11.184501,16.10325,0.0,15.472672,17.98,21.090515,9.338911,40640.336,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,11.299998,6.8344994,0,0,0,0,1,0,0,0,1,11.288982,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,21.484499,9.6345005,14.290749,0.0,16.32055,21.26,20.33638,8.456298,40576.785,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,11.849998,5.5594997,0,0,0,0,1,0,0,1,1,11.271329,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,22.0845,7.5344996,13.521999,0.0,12.267762,20.24,20.155617,6.42052,40513.54,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.549999,4.8094997,0,0,0,0,1,0,0,1,1,11.253761,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,25.1845,6.5845,15.632416,0.0,10.8029995,21.9,22.59341,3.9203615,40450.652,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,18.6,5.8844995,0,0,0,0,1,0,0,1,1,11.236292,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,25.1845,9.5845,16.819916,0.0,9.181765,21.95,22.612698,6.280472,40388.168,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,15.599999,7.3845005,0,0,0,0,1,0,0,1,1,11.218936,11,310,45,otoño,seca
2025-11-07 06:00:00+00:00,26.9345,6.6844997,17.342834,0.0,9.243311,21.92,24.05112,3.1099553,40326.176,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,20.25,6.8094997,0,0,0,0,1,0,0,1,1,11.201715,11,311,45,otoño,seca
2025-11-08 06:00:00+00:00,26.8345,7.8345,17.782415,0.0,12.031756,21.44,24.299986,4.9191847,40264.73,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,19.0,7.3344994,0,0,0,0,1,0,0,1,1,11.184648,11,312,45,otoño,seca
2025-11-09 06:00:00+00:00,24.5345,10.2345,16.338667,0.0,21.495495,20.8,20.72244,6.4098034,40203.906,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.3,7.3845005,0,0,0,0,1,0,0,1,1,11.167751,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,15.934501,8.1345005,11.953248,0.1,16.836496,14.01,13.33828,4.643077,40143.773,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,7.8,2.0345001,0,0,0,0,1,0,0,0,0,11.151048,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,19.6845,4.1844997,11.357415,0.0,12.936227,20.35,17.698788,2.0545273,40084.4,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,15.5,1.9344997,0,0,0,0,1,0,0,1,1,11.134555,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,23.5845,6.8845,14.880333,0.0,11.966953,20.22,21.10202,4.456352,40025.86,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,16.699999,5.2345,0,0,0,0,1,0,0,1,1,11.118295,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,23.634499,8.6345005,15.565749,0.0,14.401124,20.17,20.71514,6.1176615,39968.227,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,14.999998,6.1344986,0,0,0,0,1,0,0,1,1,11.102285,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,25.484499,8.2345,16.080332,0.0,11.609651,20.05,23.224346,5.786624,39911.57,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,17.25,6.859499,0,0,0,0,1,0,0,1,1,11.086547,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,27.6845,9.3845005,17.826166,0.0,10.874741,20.19,25.227545,7.4818096,39855.98,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,18.3,8.5345,0,0,0,0,1,0,0,1,1,11.071106,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,28.3345,10.5845,19.3595,0.0,12.156331,19.98,26.14861,8.984434,39801.52,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,17.75,9.459499,0,0,0,0,1,0,0,0,1,11.055978,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,28.8345,10.2845,19.838663,0.0,10.948973,19.04,27.371323,8.741399,39748.266,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,18.55,9.5595,0,0,0,0,1,0,0,0,1,11.041184,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,27.6845,10.684501,19.459497,0.0,13.450708,18.13,25.584087,8.706181,39696.31,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,17.0,9.1845,0,0,0,0,1,0,0,0,1,11.026752,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,27.0345,11.8845005,18.636583,0.0,17.791796,19.32,25.936247,11.003021,39645.72,San Luis Potosí,22.1565,-100.9855,Altiplano_Central,San Luis Potosí,1872.0,9,15.15,9.459499,0,0,0,0,1,0,0,0,1,11.0127,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,22.309,9.059,15.519418,0.0,14.458382,22.97,20.358143,7.079999,41480.69,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,13.25,5.684,0,0,0,0,1,0,0,1,1,11.522414,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,22.709002,10.658999,16.231916,0.0,18.42166,23.03,19.867363,9.229093,41406.395,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.050002,6.684,0,0,0,0,1,0,0,1,1,11.501777,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,21.759,7.509,14.650666,0.0,15.99571,23.09,19.041674,4.954262,41332.395,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.250001,4.634001,0,0,0,0,1,0,0,1,1,11.48122,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,21.809,7.7089996,14.936086,0.0,10.446206,22.37,19.84849,4.762185,41258.754,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.1,4.759,0,0,0,0,1,0,0,1,1,11.460765,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,23.309,8.559,15.973583,0.0,13.504799,22.29,21.908531,6.4104166,41185.543,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.75,5.934,0,0,0,0,1,0,0,1,1,11.440429,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,22.509,9.959,16.306913,0.0,13.060857,21.56,21.038567,8.119861,41112.82,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.550001,6.234001,0,0,0,0,1,0,0,1,1,11.420228,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,23.509,9.959,16.498583,0.0,8.035746,22.17,23.202568,8.0276165,41040.66,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,13.550001,6.734001,0,0,0,0,1,0,0,1,1,11.400184,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,23.509,9.158999,16.225668,0.0,13.217443,21.58,22.55589,7.6498184,40969.13,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.350001,6.3339996,0,0,0,0,1,0,0,1,1,11.380314,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,23.109001,10.559,16.809004,0.0,18.582766,22.36,20.380825,8.294984,40898.297,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.550001,6.8339996,0,0,0,0,1,0,0,1,1,11.360638,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,20.559,7.9089994,14.127749,0.0,17.283749,19.97,17.75821,5.9389687,40828.23,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.650001,4.2339993,0,0,0,0,1,0,0,0,1,11.341175,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,21.109001,6.009,13.731917,0.0,12.882267,21.54,18.883572,4.6936197,40759.008,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,15.100001,3.559,0,0,0,0,1,0,0,1,1,11.321946,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,21.709002,9.609,15.804835,0.0,13.979871,19.84,20.543598,7.215928,40690.7,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.100001,5.6590004,0,0,0,0,1,0,0,0,1,11.302972,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,21.609001,8.908999,15.331918,0.0,18.11841,19.98,19.059072,7.048867,40623.375,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,12.700002,5.259001,0,0,0,0,1,0,0,0,1,11.284271,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,19.259,8.908999,13.436084,0.0,17.186935,21.72,16.044882,4.6278133,40557.113,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,10.350001,4.0839996,0,0,0,0,1,0,0,1,1,11.265864,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,19.359001,4.059,11.723584,0.0,13.479583,22.03,16.255318,2.084868,40491.74,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,15.300001,1.7090006,0,0,0,0,1,0,0,1,1,11.247705,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,20.109001,4.1089997,11.717334,0.0,13.451914,22.18,16.575523,1.3828807,40426.676,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,16.000002,2.1090002,0,0,0,0,1,0,0,1,1,11.229632,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,20.609001,6.559,13.398586,0.0,13.684735,21.93,16.994303,3.3139472,40361.977,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.050001,3.5840006,0,0,0,0,1,0,0,1,1,11.21166,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,20.809,6.8589997,13.738167,0.0,10.950452,21.78,17.84402,3.5886335,40297.695,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,13.950001,3.8339996,0,0,0,0,1,0,0,1,1,11.193804,11,310,45,otoño,seca
2025-11-07 06:00:00+00:00,22.209002,8.209,15.015251,0.0,9.418661,21.54,20.046516,3.6961203,40233.914,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.000002,5.2090006,0,0,0,0,1,0,0,1,1,11.176087,11,311,45,otoño,seca
2025-11-08 06:00:00+00:00,21.609001,7.509,14.811082,0.0,12.514855,21.14,20.22909,4.208523,40170.7,Zacatecas,22.7709,-102.5832,Altiplano_Norte,Zacatecas,2500.0,9,14.100001,4.559,0,0,0,0,1,0,0,1,1,11.158527,11,312,45,otoño,seca
